fdc_id,food,count(*)
2341926,"meat loaf made with beef, with tomato based sauce",14
2341926,"meat loaf made with beef, with tomato based sauce",14
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341976,meat loaf made with chicken or turkey,9
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341977,"meat loaf made with chicken or turkey, with tomato based sauce",11
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341932,meat loaf made with ham,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2341953,meat loaf made with venison/deer,8
2342567,"meat loaf with potatoes, vegetable, frozen meal",3
2342567,"meat loaf with potatoes, vegetable, frozen meal",3
2342567,"meat loaf with potatoes, vegetable, frozen meal",3
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2342010,"meat loaf, ns as to type of meat",9
2341892,"meat loaf, puerto rican style",1
2341635,"meat spread or potted meat, nfs",2
2341635,"meat spread or potted meat, nfs",2
2344657,"meat substitute, cereal  and vegetable protein based, fried",2
2344657,"meat substitute, cereal  and vegetable protein based, fried",2
2341897,"meat with gravy, ns as to type of meat,",1
2341893,meat with tomato based sauce,1
2341225,"meat, ground, nfs",4
2341225,"meat, ground, nfs",4
2341225,"meat, ground, nfs",4
2341225,"meat, ground, nfs",4
2341224,"meat, nfs",4
2341224,"meat, nfs",4
2341224,"meat, nfs",4
2341224,"meat, nfs",4
2342390,meatball sandwich or sub,4
2342390,meatball sandwich or sub,4
2342390,meatball sandwich or sub,4
2342390,meatball sandwich or sub,4
2342571,"meatball soup, home recipe, mexican style",1
2342947,"meatball, meatless",2
2342947,"meatball, meatless",2
171638,"meatballs, frozen, italian style",2
171638,"meatballs, frozen, italian style",2
169067,"meatballs, meatless",1
2341891,"meatballs, ns as to type of meat, with sauce",2
2341891,"meatballs, ns as to type of meat, with sauce",2
2341814,"meatballs, puerto rican style",1
2342548,"meatballs, swedish, in gravy, with noodles, diet frozen meal",1
2342011,"meatballs, with breading, ns as to type of meat, with gravy",2
2342011,"meatballs, with breading, ns as to type of meat, with gravy",2
2342391,meatloaf sandwich,1
331738,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced mi1",4
331738,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced mi1",4
331738,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced mi1",4
331738,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced mi1",4
331736,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced ok1",4
331736,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced ok1",4
331736,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced ok1",4
331736,"meaures & comp, braised, rep 1, chicken, drumstick, enhanced ok1",4
331146,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced al1",4
331146,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced al1",4
331146,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced al1",4
331146,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced al1",4
331144,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca1",4
331144,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca1",4
331144,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca1",4
331144,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca1",4
331129,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca2",4
331129,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca2",4
331129,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca2",4
331129,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ca2",4
331118,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced co1",4
331118,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced co1",4
331118,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced co1",4
331118,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced co1",4
331156,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ct1",4
331156,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ct1",4
331156,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ct1",4
331156,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ct1",4
331126,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced fl1",4
331126,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced fl1",4
331126,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced fl1",4
331126,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced fl1",4
331153,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced in1",4
331153,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced in1",4
331153,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced in1",4
331153,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced in1",4
331111,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced mo1",4
331111,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced mo1",4
331111,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced mo1",4
331111,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced mo1",4
331148,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced nc1",4
331148,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced nc1",4
331148,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced nc1",4
331148,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced nc1",4
331123,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ny1",4
331123,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ny1",4
331123,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ny1",4
331123,"meaures & comp, braised, rep 1, chicken, drumstick, non enhanced ny1",4
331834,"meaures & comp, braised, rep 1, chicken, thigh, enhanced mi1",4
331834,"meaures & comp, braised, rep 1, chicken, thigh, enhanced mi1",4
331834,"meaures & comp, braised, rep 1, chicken, thigh, enhanced mi1",4
331834,"meaures & comp, braised, rep 1, chicken, thigh, enhanced mi1",4
331840,"meaures & comp, braised, rep 1, chicken, thigh, enhanced ok1",4
331840,"meaures & comp, braised, rep 1, chicken, thigh, enhanced ok1",4
331840,"meaures & comp, braised, rep 1, chicken, thigh, enhanced ok1",4
331840,"meaures & comp, braised, rep 1, chicken, thigh, enhanced ok1",4
331337,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced al1",4
331337,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced al1",4
331337,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced al1",4
331337,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced al1",4
331314,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca1",4
331314,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca1",4
331314,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca1",4
331314,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca1",4
331357,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca2",4
331357,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca2",4
331357,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca2",4
331357,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ca2",4
331334,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced co1",4
331334,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced co1",4
331334,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced co1",4
331334,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced co1",4
331353,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ct1",4
331353,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ct1",4
331353,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ct1",4
331353,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ct1",4
331351,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced fl1",4
331351,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced fl1",4
331351,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced fl1",4
331351,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced fl1",4
331319,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced mo1",4
331319,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced mo1",4
331319,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced mo1",4
331319,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced mo1",4
331340,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced nc1",4
331340,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced nc1",4
331340,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced nc1",4
331340,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced nc1",4
331315,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ny1",4
331315,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ny1",4
331315,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ny1",4
331315,"meaures & comp, braised, rep 1, chicken, thigh, non enhanced ny1",4
331728,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced mi1",4
331728,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced mi1",4
331728,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced mi1",4
331728,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced mi1",4
331739,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced ok1",4
331739,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced ok1",4
331739,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced ok1",4
331739,"meaures & comp, braised, rep 2, chicken, drumstick, enhanced ok1",4
331133,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced al1",4
331133,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced al1",4
331133,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced al1",4
331133,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced al1",4
331131,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca1",4
331131,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca1",4
331131,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca1",4
331131,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca1",4
331117,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca2",4
331117,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca2",4
331117,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca2",4
331117,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ca2",4
331141,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced co1",4
331141,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced co1",4
331141,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced co1",4
331141,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced co1",4
331128,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ct1",4
331128,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ct1",4
331128,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ct1",4
331128,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ct1",4
331115,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced fl1",4
331115,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced fl1",4
331115,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced fl1",4
331115,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced fl1",4
331139,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced in1",4
331139,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced in1",4
331139,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced in1",4
331139,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced in1",4
331151,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced mo1",4
331151,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced mo1",4
331151,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced mo1",4
331151,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced mo1",4
331135,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced nc1",4
331135,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced nc1",4
331135,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced nc1",4
331135,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced nc1",4
331122,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ny1",4
331122,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ny1",4
331122,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ny1",4
331122,"meaures & comp, braised, rep 2, chicken, drumstick, non enhanced ny1",4
331832,"meaures & comp, braised, rep 2, chicken, thigh, enhanced mi1",4
331832,"meaures & comp, braised, rep 2, chicken, thigh, enhanced mi1",4
331832,"meaures & comp, braised, rep 2, chicken, thigh, enhanced mi1",4
331832,"meaures & comp, braised, rep 2, chicken, thigh, enhanced mi1",4
331836,"meaures & comp, braised, rep 2, chicken, thigh, enhanced ok1",4
331836,"meaures & comp, braised, rep 2, chicken, thigh, enhanced ok1",4
331836,"meaures & comp, braised, rep 2, chicken, thigh, enhanced ok1",4
331836,"meaures & comp, braised, rep 2, chicken, thigh, enhanced ok1",4
331325,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced al1",4
331325,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced al1",4
331325,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced al1",4
331325,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced al1",4
331356,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca1",4
331356,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca1",4
331356,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca1",4
331356,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca1",4
331336,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca2",4
331336,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca2",4
331336,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca2",4
331336,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ca2",4
331323,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced co1",4
331323,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced co1",4
331323,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced co1",4
331323,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced co1",4
331352,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ct1",4
331352,"meaures & comp, braised, rep 2, chicken, thigh, non enhanced ct1",4
